1	55536	6,2	6,6	Now watch closely. / Some evolution happens through / interaction between TRAINERS. / Will you trade your ancient / POKéMON for my GRAVELER?
2	56166	6,2	6,6	RELICANTH will be / sent to BROCK.
3	56250	6,2	6,6	Bye-bye, RELICANTH!
4	57438	6,2	6,6	BROCK sent over GRAVELER.
5	57828	6,2	6,6	Take good care of GRAVELER!
6	74916	6,2	6,6	What? / GRAVELER is evolving!
7	76092	6,2	6,6	Congratulations! Your GRAVELER / evolved into GOLEM!こ /
8	83100	6,2	6,6	There it is... / GOLEM. / That’s trade evolution. / A change brought about by / exchange between TRAINERS.
9	83436	6,2	6,6	GOLEM is proof that evolution / can be shaped by connection. / Remember that as you continue / OAK’s research.
10	239904	7,5	8,8	Ready to trade GYARADOS? / Some POKéMON evolve when traded / while holding something natural. / My POLIWHIRL is holding a / KING’S ROCK. / Will you trade GYARADOS / for my POLIWHIRL?
11	256836	7,5	8,8	GYARADOS will be / sent to MISTY.
12	256920	7,5	8,8	Bye-bye, GYARADOS!
13	258108	7,5	8,8	MISTY sent over POLIWHIRL.
14	258438	7,5	8,8	Take good care of POLIWHIRL!
15	285096	7,5	8,8	What? / POLIWHIRL is evolving!
16	286206	7,5	8,8	Congratulations! Your POLIWHIRL / evolved into POLITOED!こ /
17	286530	7,5	8,8	There it is... / POLITOED! / A POLIWHIRL traded with a / KING’S ROCK can change into / something completely new.
18	286866	7,5	8,8	POLITOED is proof that evolution / can follow the flow of an item / and a trade. / Keep watching how beautifully / POKéMON can change.
19	309084	9,6	5,3	Hey, kid! / You’ve got a RAICHU with real / voltage, right? / I’ve got an ELECTABUZZ holding / an ELECTIRIZER. / Trade me your RAICHU for it?
20	309600	9,6	5,3	That’s not RAICHU, kid! / Bring me the real lightning rod.
99	338904	10,16	6,5	Thank you for coming. / Your challenge in VIRIDIAN FOREST / was witnessed and official. / That forest reminded me that / growth comes through friendship. / Some POKéMON even evolve when / that friendship is allowed to / flourish. / When people and POKéMON support / one another, all may bloom. / You have already earned the / RAINBOWBADGE. / Now, please accept a POKéMON / that shows how friendship can / help life bloom.
100	340134	10,16	6,5	Please also accept this BUDEW. / Raise it with kindness, and one / day friendship may help it bloom.
101	340440	10,16	6,5	AAAAAAA received BUDEW / from ERIKA.
102	340530	10,16	6,5	Do you want to give a nickname to / this BUDEW?
103	340746	10,16	6,5	BUDEW evolves through friendship / during the day. / Care for it well, and it will show / you how trust becomes growth.
104	341106	10,16	6,5	Raise BUDEW with kindness during / the day. / When ROSELIA is recorded in your / POKéDEX, our lesson will bloom.
105	360504	14,3	14,12	SABRINA: Your calm presence / earned this CHINGLING’s trust. / I would like you to take it / with you on your journey.
106	360840	14,3	14,12	AAAAAAA received CHINGLING / from SABRINA!
107	360954	14,3	14,12	Do you want to give a nickname to / this CHINGLING?
108	361164	14,3	14,12	CHINGLING already feels close / to you. Nurture that friendship. / When its bond is strong enough, / it can evolve into CHIMECHO / by leveling up at night.
109	361644	14,3	14,12	POKéMON TOWER’s astral pressure / has settled. / The MARSHBADGE is proof that your / mind held firm within it.
110	385194	11,3	7,7	KOGA: Fwahahaha! / The LAVIC STONE is secure, and / your challenge was witnessed. / You earned the SOULBADGE in / CINNABAR VOLCANO. / Accept another tool of / togetherness.
111	385674	11,3	7,7	Take this GOLBAT as well. / It has trained beside my clan and / understands the strength of trust.
112	385950	11,3	7,7	AAAAAAA received GOLBAT / from KOGA.
113	386040	11,3	7,7	Do you want to give a nickname to / this GOLBAT?
114	386238	11,3	7,7	GOLBAT evolves through friendship. / Move with it as one, and it may / become a CROBAT.
115	386538	11,3	7,7	Train beside GOLBAT and earn / its trust. / When CROBAT is recorded in your / POKéDEX, the lesson is complete.
117	459462	9,6	5,3	RAICHU will be / sent to SURGE.
118	459540	9,6	5,3	Bye-bye, RAICHU!
119	460728	9,6	5,3	SURGE sent over ELECTABUZZ.
120	461130	9,6	5,3	Take good care of ELECTABUZZ!
121	461196	9,6	5,3	What? / ELECTABUZZ is evolving!
122	462390	9,6	5,3	Congratulations! Your ELECTABUZZ / evolved into ELECTIVIRE!こ /
123	462720	9,6	5,3	Hah! / Now that’s a power surge! / That ELECTIRIZER ought to wake up / something fierce in ELECTABUZZ.
124	463026	9,6	5,3	That ELECTABUZZ was built for / serious output. / Keep it charged, kid!
125	524136	9,6	5,3	RARE CANDY is / selected.
126	524208	9,6	5,3	Use on which POKéMON?
127	524304	9,6	5,3	BUDEW was elevated to / Lv. 31.
130	524694	9,6	5,3	BUDEW was elevated to / Lv. 32.
133	525084	9,6	5,3	BUDEW was elevated to / Lv. 33.
136	525474	9,6	5,3	BUDEW was elevated to / Lv. 34.
139	525864	9,6	5,3	BUDEW was elevated to / Lv. 35.
142	526254	9,6	5,3	BUDEW was elevated to / Lv. 36.
145	526644	9,6	5,3	BUDEW was elevated to / Lv. 37.
148	527034	9,6	5,3	BUDEW was elevated to / Lv. 38.
151	527424	9,6	5,3	BUDEW was elevated to / Lv. 39.
154	527814	9,6	5,3	BUDEW was elevated to / Lv. 40.
157	528204	9,6	5,3	BUDEW was elevated to / Lv. 41.
160	528594	9,6	5,3	BUDEW was elevated to / Lv. 42.
163	528984	9,6	5,3	BUDEW was elevated to / Lv. 43.
166	529374	9,6	5,3	BUDEW was elevated to / Lv. 44.
169	529764	9,6	5,3	BUDEW was elevated to / Lv. 45.
172	530154	9,6	5,3	BUDEW was elevated to / Lv. 46.
175	530544	9,6	5,3	BUDEW was elevated to / Lv. 47.
178	530934	9,6	5,3	BUDEW was elevated to / Lv. 48.
181	531324	9,6	5,3	BUDEW was elevated to / Lv. 49.
184	531714	9,6	5,3	BUDEW was elevated to / Lv. 50.
187	532104	9,6	5,3	BUDEW was elevated to / Lv. 51.
190	532494	9,6	5,3	BUDEW was elevated to / Lv. 52.
193	532884	9,6	5,3	BUDEW was elevated to / Lv. 53.
196	533274	9,6	5,3	BUDEW was elevated to / Lv. 54.
199	533664	9,6	5,3	BUDEW was elevated to / Lv. 55.
202	534054	9,6	5,3	BUDEW was elevated to / Lv. 56.
205	534444	9,6	5,3	BUDEW was elevated to / Lv. 57.
208	534834	9,6	5,3	BUDEW was elevated to / Lv. 58.
211	535224	9,6	5,3	BUDEW was elevated to / Lv. 59.
214	535614	9,6	5,3	BUDEW was elevated to / Lv. 60.
217	536004	9,6	5,3	BUDEW was elevated to / Lv. 61.
220	536394	9,6	5,3	BUDEW was elevated to / Lv. 62.
223	536784	9,6	5,3	BUDEW was elevated to / Lv. 63.
226	537174	9,6	5,3	BUDEW was elevated to / Lv. 64.
229	537564	9,6	5,3	BUDEW was elevated to / Lv. 65.
232	537954	9,6	5,3	BUDEW was elevated to / Lv. 66.
235	538344	9,6	5,3	BUDEW was elevated to / Lv. 67.
238	538734	9,6	5,3	BUDEW was elevated to / Lv. 68.
241	539124	9,6	5,3	BUDEW was elevated to / Lv. 69.
244	539514	9,6	5,3	BUDEW was elevated to / Lv. 70.
247	539904	9,6	5,3	BUDEW was elevated to / Lv. 71.
250	540294	9,6	5,3	BUDEW was elevated to / Lv. 72.
253	540684	9,6	5,3	BUDEW was elevated to / Lv. 73.
256	541074	9,6	5,3	BUDEW was elevated to / Lv. 74.
259	541464	9,6	5,3	BUDEW was elevated to / Lv. 75.
262	541854	9,6	5,3	BUDEW was elevated to / Lv. 76.
265	542244	9,6	5,3	BUDEW was elevated to / Lv. 77.
268	542634	9,6	5,3	BUDEW was elevated to / Lv. 78.
271	543024	9,6	5,3	BUDEW was elevated to / Lv. 79.
272	580464	9,6	5,3	What? / BUDEW is evolving!
273	581658	9,6	5,3	Congratulations! Your BUDEW / evolved into ROSELIA!こ /
276	608604	9,6	5,3	CHINGLING was elevated to / Lv. 31.
279	608994	9,6	5,3	CHINGLING was elevated to / Lv. 32.
282	609384	9,6	5,3	CHINGLING was elevated to / Lv. 33.
285	609774	9,6	5,3	CHINGLING was elevated to / Lv. 34.
288	610164	9,6	5,3	CHINGLING was elevated to / Lv. 35.
291	610554	9,6	5,3	CHINGLING was elevated to / Lv. 36.
294	610944	9,6	5,3	CHINGLING was elevated to / Lv. 37.
297	611334	9,6	5,3	CHINGLING was elevated to / Lv. 38.
298	611496	9,6	5,3	CHINGLING wants to learn the / move HEAL BELL. / However, CHINGLING already / knows four moves. / Should a move be deleted and / replaced with HEAL BELL?
299	612192	9,6	5,3	1, ËÔ2, andËÔ… ËÔ… ËÔ… ËÔŒぅ Poof! / CHINGLING forgot how to / use CONFUSION. / And...Ì
300	612516	9,6	5,3	CHINGLING learned / HEAL BELL!
303	635664	9,6	5,3	CHINGLING was elevated to / Lv. 39.
306	636054	9,6	5,3	CHINGLING was elevated to / Lv. 40.
309	726144	9,6	5,3	CHINGLING was elevated to / Lv. 41.
310	726354	9,6	5,3	What? / CHINGLING is evolving!
311	727572	9,6	5,3	Congratulations! Your CHINGLING / evolved into CHIMECHO!こ /
314	755124	9,6	5,3	GOLBAT was elevated to / Lv. 31.
317	755514	9,6	5,3	GOLBAT was elevated to / Lv. 32.
320	755904	9,6	5,3	GOLBAT was elevated to / Lv. 33.
323	756294	9,6	5,3	GOLBAT was elevated to / Lv. 34.
326	756684	9,6	5,3	GOLBAT was elevated to / Lv. 35.
327	756846	9,6	5,3	GOLBAT wants to learn the / move AIR CUTTER. / However, GOLBAT already / knows four moves. / Should a move be deleted and / replaced with AIR CUTTER?
328	757512	9,6	5,3	1, ËÔ2, andËÔ… ËÔ… ËÔ… ËÔŒぅ Poof! / GOLBAT forgot how to / use SUPERSONIC. / And...Ì
329	757836	9,6	5,3	GOLBAT learned / AIR CUTTER!
332	758244	9,6	5,3	GOLBAT was elevated to / Lv. 36.
335	758634	9,6	5,3	GOLBAT was elevated to / Lv. 37.
338	759024	9,6	5,3	GOLBAT was elevated to / Lv. 38.
341	759414	9,6	5,3	GOLBAT was elevated to / Lv. 39.
344	759804	9,6	5,3	GOLBAT was elevated to / Lv. 40.
345	760014	9,6	5,3	What? / GOLBAT is evolving!
346	761220	9,6	5,3	Congratulations! Your GOLBAT / evolved into CROBAT!こ /
347	787380	10,16	6,5	Your POKéDEX records ROSELIA. / Friendship has guided growth into / bloom. Wonderful.
348	787674	10,16	6,5	You are cataloging POKéMON? / I must say I’m impressed. / I would never collect POKéMON if / they were unattractive.
349	802290	11,3	7,7	KOGA: Fwahahaha! / Your POKéDEX records CROBAT. / Trust has sharpened your strength / into something worthy.
350	802644	11,3	7,7	KOGA: True strength is not only / hidden in the self. / It sharpens when a community / moves together.
