1	564	0,0	0,0	Ah, there you are. / Your dedicated work in my LAB / has been much appreciated. / And now, your fieldwork / assignment is about to begin.
2	912	0,0	0,0	As you know, at the heart of / my research is the relationship / between POKéMON and people...
3	1206	0,0	0,0	...How they grow together / through trust, battle, / friendship... / Even evolution may be shaped / by those bonds.
4	1524	0,0	0,0	But to understand this, you / need to go where they live. / The towns, forests, caves, / shorelines, and old ruins. / I am too old for fieldwork now, / but you are just the right age / for this expedition.
5	2190	0,0	0,0	Now tell me for your / FIELD AIDE record.
6	2382	0,0	0,0	Are you a boy or a girl?
7	2520	0,0	0,0	And how do you spell / your name?
8	3000	0,0	0,0	Right… / AAAAAAA.
9	3180	0,0	0,0	This is my grandson. / Like you, he has been helping / with my research here in / PALLET TOWN. / His name is...
10	3900	0,0	0,0	His name is AAAAAAA?
11	3996	0,0	0,0	Yes. / His name is AAAAAAA. /
12	4200	0,0	0,0	AAAAAAA! / KANTO is waiting beyond the LAB. / Observe carefully, learn directly, / and trust the POKéMON at your side. / Your fieldwork begins now.
1	6	1,72	6,4	AAAAAAA! / KANTO is waiting beyond the LAB. / Observe carefully, learn directly, / and trust the POKéMON at your side. / Your fieldwork begins now.
2	2922	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
3	3210	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
1	6	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
2	12810	1,72	6,8	That was a worthy battle.
3	13206	1,72	6,8	Victory 1 of 4 recorded. / Return to the battle area when / you are ready for the next match.
4	14004	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
5	14292	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
6	15924	1,72	6,8	That was a worthy battle.
7	16326	1,72	6,8	Victory 2 of 4 recorded. / Return to the battle area when / you are ready for the next match.
8	16932	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
9	17220	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
10	19038	1,72	6,8	That was a worthy battle.
11	19440	1,72	6,8	Victory 3 of 4 recorded. / Return to the battle area when / you are ready for the next match.
12	20046	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
13	20334	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
14	22146	1,72	6,8	That was a worthy battle.
15	22584	1,72	6,8	All four victories are recorded! / The north door is now open. / The CHAMPION awaits you.
1	864	0,0	0,0	Ah, there you are. / Your dedicated work in my LAB / has been much appreciated. / And now, your fieldwork / assignment is about to begin.
2	1212	0,0	0,0	As you know, at the heart of / my research is the relationship / between POKéMON and people...
3	1506	0,0	0,0	...How they grow together / through trust, battle, / friendship... / Even evolution may be shaped / by those bonds.
4	1824	0,0	0,0	But to understand this, you / need to go where they live. / The towns, forests, caves, / shorelines, and old ruins. / I am too old for fieldwork now, / but you are just the right age / for this expedition.
5	2490	0,0	0,0	Now tell me for your / FIELD AIDE record.
6	2682	0,0	0,0	Are you a boy or a girl?
7	2820	0,0	0,0	And how do you spell / your name?
8	3300	0,0	0,0	Right… / AAAAAAA.
9	3480	0,0	0,0	This is my grandson. / Like you, he has been helping / with my research here in / PALLET TOWN. / His name is...
10	4200	0,0	0,0	His name is AAAAAAA?
11	4296	0,0	0,0	Yes. / His name is AAAAAAA. /
12	4500	0,0	0,0	AAAAAAA! / KANTO is waiting beyond the LAB. / Observe carefully, learn directly, / and trust the POKéMON at your side. / Your fieldwork begins now.
13	53904	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
14	54186	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
15	56604	1,72	6,8	That was a worthy battle.
16	57006	1,72	6,8	Victory 1 of 4 recorded. / Return to the battle area when / you are ready for the next match.
17	57612	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
18	57900	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
19	59718	1,72	6,8	That was a worthy battle.
20	60114	1,72	6,8	Victory 2 of 4 recorded. / Return to the battle area when / you are ready for the next match.
21	60726	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
22	61008	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
23	62646	1,72	6,8	That was a worthy battle.
24	63048	1,72	6,8	Victory 3 of 4 recorded. / Return to the battle area when / you are ready for the next match.
25	63654	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
26	63942	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
27	66150	1,72	6,8	That was a worthy battle.
28	66582	1,72	6,8	All four victories are recorded! / The north door is now open. / The CHAMPION awaits you.
29	67362	1,74	6,9	AAAAAAA: Hey, AAAAAAA! / I was looking forward to seeing / you, AAAAAAA. / My rival should be strong to keep / me sharp. / While working on my POKéDEX, I / looked all over for POKéMON. / Not only that, I assembled teams / that would beat any POKéMON type. / And now… / I’m the POKéMON LEAGUE CHAMPION! / AAAAAAA! / Do you know what that means? / I’ll tell you. / I am the most powerful TRAINER in / the world!
30	70014	1,74	6,9	NO! / That can’t be! / You beat me at my best! / After all that work to become / the LEAGUE CHAMP? / My reign is over already? / It’s not fair!
31	70710	1,74	6,9	Why? / Why did I lose? / I never made any mistakes raising / my POKéMON… / Darn it! You’re the new POKéMON / LEAGUE CHAMPION! / Although I don’t like to admit it…
32	71196	1,74	6,9	OAK: AAAAAAA!
33	71460	1,74	6,9	OAK: So, you’ve won! / Sincerely, congratulations! / You’re the new POKéMON LEAGUE / CHAMPION! / You’ve grown up so much since you / first left with BULBASAUR to work / on the POKéDEX. / AAAAAAA, you have come of age!
34	72072	1,74	6,9	OAK: AAAAAAA… / I’m disappointed in you. / I came when I heard you’d beaten / the ELITE FOUR. / But, when I got here, you had / already lost! / AAAAAAA, do you understand why / you lost? / You have forgotten to treat your / POKéMON with love and trust. / Without them, you will never / become a CHAMP again!
35	72930	1,74	6,9	OAK: AAAAAAA. / You understand that your victory / was not just your own doing. / The bond you share with your / POKéMON is marvelous. / AAAAAAA! / Come with me!
36	73650	1,72	6,9	All four victories are recorded! / The north door is now open. / The CHAMPION awaits you.
37	73974	1,72	6,8	Step into the battle area to face / your next League opponent. / Ready for a DOUBLE BATTLE?
38	74262	1,72	6,8	Your next INDIGO LEAGUE / opponent is ready. / Show what you and your POKéMON / have learned.
39	77070	13,0	13,12	AAAAAAA scurried to a POKéMON CENTER, / protecting the exhausted and fainted / POKéMON from further harm… /
40	175278	1,72	6,3	Win four battles in this room / to open the CHAMPION’s door.
41	268980	1,75	5,12	OAK: AAAAAAA. / You understand that your victory / was not just your own doing. / The bond you share with your / POKéMON is marvelous. / AAAAAAA! / Come with me!
42	269178	1,75	5,4	OAK: Er-hem! / Congratulations, AAAAAAA! / This floor is the POKéMON HALL OF / FAME. / POKéMON LEAGUE CHAMPIONS are / honored for their exploits here. / Their POKéMON are also recorded in / the HALL OF FAME. / AAAAAAA! / You have worked hard to become / the new LEAGUE CHAMPION. / Congratulations, AAAAAAA, you and / your POKéMON are HALL OF FAMERS!
43	269310	13,0	4,2	Win four battles in this room / to open the CHAMPION’s door.
