57	36450	1,0	34,33	VIRIDIAN FOREST
58	37020	1,0	34,33	TANGROWTH vanished into the / flowers!
59	38178	1,87	40,9	POWER PLANT
60	38844	1,87	40,9	The ZAPDOS flew away!
61	40008	1,82	9,3	SEAFOAM ISLANDS
62	40644	1,82	9,3	The ARTICUNO flew away!
63	41808	1,70	7,13	CERULEAN CAVE
64	42444	1,70	7,13	The MEWTWO flew away!
65	42618	1,70	7,13	GIOVANNI: Gone. / Neither of us could hold it here. / Perhaps absolute power was never / something a person could own. / There is nothing left for me / to take from this place.
66	44898	1,86	11,9	POKéMON TOWER
67	45546	1,86	11,9	The OSSCYTHE flew away!
68	46734	2,5	24,7	CINNABAR VOLCANO
69	47370	2,5	24,7	The MOLTRES flew away!
70	48534	1,37	57,12	DIGLETT’S CAVE
71	49170	1,37	57,12	The MIME SR. flew away!
72	50976	1,3	34,7	The ANNIHILAPE flew away!
73	52716	1,90	10,5	LANCE: This is where / I lost sight of them. / GIOVANNI’s signal was / breaking. / MEWTWO was beginning to / choose for itself.
74	53172	1,90	9,8	GIOVANNI: The signal / still holds. / MEWTWO, return to me.
75	53472	1,90	9,8	MEWTWO: GYAAOOO! / LANCE: It’s rejecting / his control!
76	53766	1,90	9,8	GIOVANNI: MEWTWO! / You will not escape me. / Not again!
77	54078	1,90	10,5	LANCE: It fled north. / GIOVANNI followed it toward / CERULEAN CAVE.
78	54276	1,90	10,5	Rumour updated.
