1	624	0,0	0,0	Ah, there you are. / Your dedicated work in my LAB / has been much appreciated. / And now, your fieldwork / assignment is about to begin.
2	972	0,0	0,0	As you know, at the heart of / my research is the relationship / between POKéMON and people...
3	1266	0,0	0,0	...How they grow together / through trust, battle, / friendship... / Even evolution may be shaped / by those bonds.
4	1584	0,0	0,0	But to understand this, you / need to go where they live. / The towns, forests, caves, / shorelines, and old ruins. / I am too old for fieldwork now, / but you are just the right age / for this expedition.
5	2250	0,0	0,0	Now tell me for your / FIELD AIDE record.
6	2442	0,0	0,0	Are you a boy or a girl?
7	2580	0,0	0,0	And how do you spell / your name?
8	3060	0,0	0,0	Right… / AAAAAAA.
9	3240	0,0	0,0	This is my grandson. / Like you, he has been helping / with my research here in / PALLET TOWN. / His name is...
10	3960	0,0	0,0	His name is AAAAAAA?
11	4056	0,0	0,0	Yes. / His name is AAAAAAA. /
12	4260	0,0	0,0	AAAAAAA! / KANTO is waiting beyond the LAB. / Observe carefully, learn directly, / and trust the POKéMON at your side. / Your fieldwork begins now.
13	6210	10,16	2,6	A garden needs patient care. / So does a winning team!
14	8730	10,16	2,6	You gave me something / new to learn!
15	10194	10,16	10,6	A sweet scent can hide / a sharp strategy!
16	12126	10,16	10,6	You gave me something / new to learn!
17	13218	10,16	2,10	Our training keeps growing, / even while ERIKA is away.
18	15156	10,16	2,10	You gave me something / new to learn!
19	15900	10,16	10,10	Every flower blooms / at its own pace.
20	17802	10,16	10,10	You gave me something / new to learn!
21	18540	10,16	3,13	Healthy roots and a kind hand / help POKéMON flourish.
22	21132	10,16	3,13	You gave me something / new to learn!
23	21876	10,16	9,13	I raise these POKéMON / with ERIKA’s lessons in mind.
24	24444	10,16	9,13	You gave me something / new to learn!
25	25050	14,3	4,6	The other TRAINERS don’t appear / to be ready for battle. / Let’s wait till later.Ì
26	33492	14,3	4,6	Focus your thoughts. / Now, focus your team!
27	35340	14,3	4,6	You gave me something / new to learn!
28	36078	14,3	14,6	These rooms test direction. / I test concentration.
29	37902	14,3	14,6	You gave me something / new to learn!
30	38640	14,3	24,6	Can you read my next move? / Let us find out.
31	40446	14,3	24,6	You gave me something / new to learn!
32	41196	14,3	4,14	SABRINA values a steady mind. / Show me yours in battle.
33	43026	14,3	4,14	You gave me something / new to learn!
34	43776	14,3	24,14	Close out the noise. / Listen to your POKéMON.
35	45690	14,3	24,14	You gave me something / new to learn!
36	46440	14,3	24,22	A clear mind and a loyal team. / That is my kind of strength.
37	48348	14,3	24,22	You gave me something / new to learn!
