1	564	0,0	0,0	Ah, there you are. / Your dedicated work in my LAB / has been much appreciated. / And now, your fieldwork / assignment is about to begin.
2	912	0,0	0,0	As you know, at the heart of / my research is the relationship / between POKéMON and people...
3	1206	0,0	0,0	...How they grow together / through trust, battle, / friendship... / Even evolution may be shaped / by those bonds.
4	1524	0,0	0,0	But to understand this, you / need to go where they live. / The towns, forests, caves, / shorelines, and old ruins. / I am too old for fieldwork now, / but you are just the right age / for this expedition.
5	17820	0,0	0,0	Now tell me for your / FIELD AIDE record.
6	18012	0,0	0,0	Are you a boy or a girl?
7	18150	0,0	0,0	And how do you spell / your name?
8	18630	0,0	0,0	Right… / AAAAAAA.
9	18810	0,0	0,0	This is my grandson. / Like you, he has been helping / with my research here in / PALLET TOWN. / His name is...
10	41040	0,0	0,0	His name is AAAAAAA?
11	41136	0,0	0,0	Yes. / His name is AAAAAAA. /
12	41340	0,0	0,0	AAAAAAA! / KANTO is waiting beyond the LAB. / Observe carefully, learn directly, / and trust the POKéMON at your side. / Your fieldwork begins now.
13	42006	4,1	6,6	AAAAAAA played with the NES. / …Okay! / It’s time to go!
14	184968	4,0	9,4	MOM: …Right. / All boys leave home someday. / It said so on TV. / Oh, yes. PROF. OAK, next door, was / looking for you.
15	314520	4,3	5,5	AAAAAAA: What, it’s only AAAAAAA? / Gramps isn’t around.
16	350652	3,0	12,1	OAK: Wait! / Don’t leave yet!
17	351018	3,0	12,1	OAK: It’s unsafe! / POKéMON live in tall grass. / You need your own POKéMON for / your protection. / Come with me.
18	352038	4,3	6,4	AAAAAAA: Gramps! / I’m fed up with waiting!
19	374646	4,3	6,4	OAK: Ah, AAAAAAA! / Good, you’re both here. / You have both helped in this LAB / for some time. / This summer, I need you as / field aides. / It is time you studied KANTO / directly, beyond the LAB.
20	375282	4,3	6,4	AAAAAAA: If we’re doing fieldwork, / then we need POKéMON.
21	375456	4,3	6,4	OAK: Exactly, AAAAAAA. / Fieldwork cannot be done safely / without partners of your own. / These 3 were recently sent / to me by another researcher in ALOLA. / My cousin SAMSON OAK. / They’re young, but they’re / bright, adaptable, and well suited / for fieldwork. / Choose carefully.
22	376296	4,3	6,4	OAK: Make your choice.
23	397944	4,3	8,5	I see! BULBASAUR is your choice. / It’s very easy to raise. / So, AAAAAAA, you want to go with / the GRASS POKéMON BULBASAUR?
24	417096	4,3	8,5	This POKéMON is really quite / energetic!
25	417696	4,3	8,5	AAAAAAA received the BULBASAUR / from PROF. OAK!
26	418056	4,3	8,5	Do you want to give a nickname to / this BULBASAUR?
27	437388	4,3	8,5	AAAAAAA: I’ll take this one, then!
28	437526	4,3	8,5	AAAAAAA received the CHARMANDER / from PROF. OAK!
29	439230	4,3	6,8	AAAAAAA: Wait, AAAAAAA! / Let’s check out our POKéMON! / Come on, I’ll take you on!
30	442884	4,3	6,8	WHAT? / Unbelievable! / I picked the wrong POKéMON!
31	443280	4,3	6,8	OAK: That’s enough.
32	443418	4,3	6,8	OAK: Both of you, over here. / There’s something important / you need to hear before / you begin.
33	443964	4,3	6,4	OAK: I have a request for you two.
34	444150	4,3	6,4	On the desk here is my / invention, the POKéDEX! / It records the POKéMON you see / and catch. / It’ll help us understand how / they live across KANTO.
35	444588	4,3	6,4	OAK: AAAAAAA and AAAAAAA. / Take these with you. / Record what you find and / come back wiser.
36	444930	4,3	6,4	AAAAAAA received the POKéDEX / from PROF. OAK.
37	445104	4,3	6,4	OAK: Seeing POKéMON is useful, / but catching them teaches you more. / Travel with them. / Battle with them. / That is how real understanding / begins. / Take these POKé BALLS with you.
38	445626	4,3	6,4	AAAAAAA received five POKé BALLS!
39	445770	4,3	6,4	AAAAAAA put the POKé BALLS / in the POKé BALLS.
40	445926	4,3	6,4	OAK: Pay attention to how the / GYM LEADERS treat their POKéMON. / There is more to learn than / strength alone. / I also study rare POKéMON whose / instincts exceed ordinary limits. / I call them APEX POKéMON. / Listen to local accounts and / compare three in your LOGBOOK. / Together, they may reveal where / an APEX POKéMON can be found. / Be ready before you challenge one. / If you flee from its battle, / it will leave for good.
41	447102	4,3	6,4	AAAAAAA: Heh. Fine by me. / I’ll be finished learning / everything worth knowing before / you’ve even caught up. / Try not to fall too far behind.
42	447516	4,3	6,4	OAK: We’ll see. / Power and understanding / rarely arrive at the same time. / Off you go, then. / Your expedition begins now.
43	588348	3,11	12,6	I like watching the aides from / PALLET study the grass here. / Let me see how your POKéMON / moves through it!
44	751710	4,0	8,5	AAAAAAA scurried back home, protecting / the exhausted and fainted POKéMON from / further harm… /
45	751836	4,0	8,5	MOM: AAAAAAA! / Welcome home. / It sounds like you had quite / an experience. / Maybe you should take a quick / rest.
46	752400	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / I just heard from PROF. OAK. / He said that POKéMON’s energy is / measured in HP. / If your POKéMON lose their HP, / you can restore them at any / POKéMON CENTER. / If you’re going to travel far away, / the smart TRAINER stocks up on / POTIONS at the POKéMON MART. / Make me proud, honey! / Take care!
47	753426	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
48	753780	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
49	754026	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
50	754380	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
51	754626	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
52	754980	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
53	755226	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
54	755580	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
55	755826	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
56	756180	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
57	756426	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
58	756780	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
59	757026	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
60	757380	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
61	757626	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
62	757980	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
63	758226	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
64	758580	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
65	758826	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
66	759180	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
67	759426	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
68	759780	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
69	760026	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
70	760380	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
71	760626	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
72	760980	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
73	761226	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
74	761580	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
75	761826	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
76	762180	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
77	762426	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
78	762780	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
79	763026	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
80	763380	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
81	763626	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
82	763980	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
83	764226	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
84	764580	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
85	764826	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
86	765180	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
87	765426	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
88	765780	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
89	766026	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
90	766380	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
91	766626	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
92	766980	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
93	767226	4,0	8,5	MOM: AAAAAAA! / You should take a quick rest.
94	767580	4,0	8,5	MOM: Oh, good! You and your / POKéMON are looking great. / Take care now!
