1	6	0,0	0,0	　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　
2	654	0,0	0,0	Ah,　there　you　are。 / Your　dedicated　work　in　my　LAB / has　been　much　appreciated。 / And　now,　your　fieldwork / assignment　is　about　to　begin。
3	1002	0,0	0,0	As　you　know,　at　the　heart　of / my　research　is　the　relationship / between　POKひMON　and　people。。。
4	1296	0,0	0,0	。。。How　they　grow　together / through　trust,　battle, / friendship。。。 / Even　evolution　may　be　shaped / by　those　bonds。
5	1614	0,0	0,0	But　to　understand　this,　you / need　to　go　where　they　live。 / The　towns,　forests,　caves, / shorelines,　and　old　ruins。 / I　am　too　old　for　fieldwork　now, / but　you　are　just　the　right　age / for　this　expedition。
6	2280	0,0	0,0	Now　tell　me　for　your / FIELD　AIDE　record。
7	2472	0,0	0,0	Are　you　a　boy　or　a　girl？
8	2610	0,0	0,0	And　how　do　you　spell / your　name？
9	3300	0,0	0,0	And how do you spell / your name?
10	4776	0,0	0,0	Right… / RED.
11	4980	0,0	0,0	This is my grandson. / Like you, he has been helping / with my research here in / PALLET TOWN. / His name is...
12	5352	0,0	0,0	His name is BLUE?
13	5472	0,0	0,0	Yes. / His name is BLUE. /
14	5676	0,0	0,0	RED! / KANTO is waiting beyond the LAB. / Observe carefully, learn directly, / and trust the POKéMON at your side. / Your fieldwork begins now.
15	6342	4,1	6,6	RED played with the NES. / …Okay! / It’s time to go!
16	11136	3,0	12,1	OAK: Wait! / Don’t leave yet!
17	11502	3,0	12,1	OAK: It’s unsafe! / POKéMON live in tall grass. / You need your own POKéMON for / your protection. / Come with me.
18	12504	4,3	6,4	BLUE: Gramps! / I’m fed up with waiting!
19	13296	4,3	6,4	OAK: Ah, BLUE! / Good, you’re both here. / You have both helped in this LAB / for some time. / This summer, I need you as / field aides. / It is time you studied KANTO / directly, beyond the LAB.
20	13932	4,3	6,4	BLUE: If we’re doing fieldwork, / then we need POKéMON.
21	14106	4,3	6,4	OAK: Exactly, BLUE. / Fieldwork cannot be done safely / without partners of your own. / These 3 were recently sent / to me by another researcher in ALOLA. / My cousin SAMSON OAK. / They’re young, but they’re / bright, adaptable, and well suited / for fieldwork. / Choose carefully.
22	16884	4,3	10,5	Ah! CHARMANDER is your choice. / You should raise it patiently. / So, RED, you’re claiming the / FIRE POKéMON CHARMANDER?
23	17214	4,3	10,5	This POKéMON is really quite / energetic!
24	17364	4,3	10,5	RED received the CHARMANDER / from PROF. OAK!
25	17652	4,3	10,5	Do you want to give a nickname to / this CHARMANDER?
26	19140	4,3	10,5	BLUE: I’ll take this one, then!
27	19266	4,3	10,5	BLUE received the SQUIRTLE / from PROF. OAK!
28	23682	4,3	6,8	BLUE: Wait, RED! / Let’s check out our POKéMON! / Come on, I’ll take you on!
29	27540	4,3	6,8	WHAT? / Unbelievable! / I picked the wrong POKéMON!
30	27930	4,3	6,8	OAK: That’s enough.
31	28074	4,3	6,8	OAK: Both of you, over here. / There’s something important / you need to hear before / you begin.
32	28614	4,3	6,4	OAK: I have a request for you two.
33	28800	4,3	6,4	On the desk here is my / invention, the POKéDEX! / It records the POKéMON you see / and catch. / It’ll help us understand how / they live across KANTO.
34	29238	4,3	6,4	OAK: RED and BLUE. / Take these with you. / Record what you find and / come back wiser.
35	29586	4,3	6,4	RED received the POKéDEX / from PROF. OAK.
36	29754	4,3	6,4	OAK: Seeing POKéMON is useful, / but catching them teaches you more. / Travel with them. / Battle with them. / That is how real understanding / begins. / Take these POKé BALLS with you.
